,CMPD_CHEMBLID,exp,smiles,mol,molwt
2962,CHEMBL397192,2.86,OC1CCN(CC1)C(=O)CN2C(=O)C(Cc3ccccc23)NC(=O)c4cc5cc(Cl)sc5[nH]4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA840C80>,486.98100000000017
2963,CHEMBL1718800,3.5,C(Cc1nc2ccccc2[nH]1)Cc3nc4ccccc4[nH]3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA840CF0>,276.34299999999996
2964,CHEMBL1917442,1.71,Cc1ccc2c(c1)c(Sc3ccccc3Cl)c(C)n2CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA840D60>,345.85100000000017
2965,CHEMBL59438,3.1,Oc1ccc(cc1)c2ccc3cc(O)ccc3n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA840DD0>,237.258
2966,CHEMBL2087622,4.34,CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6oc(cc6C)C#N)c3C1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA840E40>,500.94600000000025
2967,CHEMBL2165057,0.51,CO[C@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA840EB0>,494.55200000000036
2968,CHEMBL1951898,2.86,CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)C(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA840F20>,658.8090000000003
2969,CHEMBL1224069,1.71,NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA840F90>,337.42299999999994
2970,CHEMBL236779,2.52,NC1=NC(=CC(=O)N1)CCc2cccc(Br)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841000>,294.152
2971,CHEMBL1363,0.42,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841070>,344.41100000000006
2972,CHEMBL234952,3.4,OC[C@H](O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8410E0>,413.86100000000016
2973,CHEMBL189963,0.8,CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841150>,447.54300000000035
2974,CHEMBL1682947,3.14,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccc(F)c3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8411C0>,446.54700000000014
2975,CHEMBL2349321,4.2,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841230>,390.5340000000001
2976,CHEMBL2036577,2.51,CC(=O)N1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8412A0>,424.4360000000001
2977,CHEMBL359810,2.76,CC1=C(C(=O)N(C[C@H](N)c2ccccc2)C(=O)N1Cc3c(F)cccc3F)c4ccccc4F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841310>,465.47500000000014
2978,CHEMBL750,0.55,OS(=N)(=O)Cc1noc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841380>,212.23000000000002
2979,CHEMBL555013,3.28,Clc1ccc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8413F0>,151.59599999999998
2980,CHEMBL327504,3.5,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(F)ccc3[nH]2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841460>,353.39700000000005
2981,CHEMBL304087,3.6,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1c4ocnc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8414D0>,452.46700000000027
2982,CHEMBL11348,3.3,CCN1C(=O)N(CC)c2[nH]c(nc2C1=O)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841540>,284.319
2983,CHEMBL2024524,2.81,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)cc3)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8415B0>,392.975
2984,CHEMBL2171035,2.59,Clc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841620>,546.9040000000005
2985,CHEMBL7728,1.5,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841690>,236.27099999999993
2986,CHEMBL1760039,3.41,COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841700>,404.4260000000002
2987,CHEMBL219916,3.45,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841770>,425.9200000000002
2988,CHEMBL320876,0.91,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)C(O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8417E0>,588.5620000000001
2989,CHEMBL1255978,2.8,CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841850>,268.268
2990,CHEMBL9,-0.87,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCNCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8418C0>,319.3360000000001
2991,CHEMBL1951165,1.6,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N(C(C)C)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841930>,392.4770000000001
2992,CHEMBL117869,0.66,COC(=O)c1c(O)cccc1OC\C=C\c2ccc(F)c(c2)c3onc(c3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8419A0>,413.35700000000014
2993,CHEMBL48082,1.68,Nc1nccc(n1)c2c[nH]c3ccccc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841A10>,210.24
2994,CHEMBL2177607,1.5,OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841A80>,433.4300000000002
2995,CHEMBL279416,0.3,Fc1ccc(cc1)c2ncn(C3CCNCC3)c2c4ccncc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841AF0>,322.387
2996,CHEMBL1829251,2.15,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccc(OC)cc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841B60>,504.6560000000003
2997,CHEMBL376632,2.5,Cc1cc(nc(n1)n2ccnc2)N3CCC[C@@H]3C(=O)NCCc4ccc5OCOc5c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841BD0>,420.47300000000024
2998,CHEMBL2177603,1.15,CC(C)c1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(CC3C5)C4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841C40>,407.51400000000024
2999,CHEMBL2035026,2.0,CCn1cnc2cnc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)c12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841CB0>,368.4840000000001
3000,CHEMBL488085,2.45,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)N(C)C)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841D20>,364.45300000000015
3001,CHEMBL207100,1.74,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3cncc4ccccc34)c2C(=O)N5CC[C@@H](O)C5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841D90>,492.6010000000002
3002,CHEMBL49722,0.42,OCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841E00>,404.4630000000001
3003,CHEMBL563886,2.6,CCc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841E70>,373.8440000000001
3004,CHEMBL487066,3.06,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CC4)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841EE0>,376.46400000000017
3005,CHEMBL2086677,3.8,Cc1cnccc1COc2cnc(nc2)N3CCN(CC3)C(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841F50>,385.46800000000025
3006,CHEMBL179701,2.64,C=CCCCCCCCCC(=O)N[C@H]1CCC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA841FC0>,294.395
3007,CHEMBL1683037,2.57,COc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842030>,424.4800000000003
3008,CHEMBL2208435,3.28,O[C@H](CNC(=O)c1cnnc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8420A0>,475.3760000000003
3009,CHEMBL1086473,4.17,CCCCc1nc2c(N)nc3ccccc3c2n1Cc4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842110>,330.43500000000006
3010,CHEMBL484304,0.87,COc1ccccc1CNC(=O)NS(=O)(=O)c2ccc(Cl)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842180>,354.81500000000005
3011,CHEMBL1824377,1.56,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cscn4)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8421F0>,453.56400000000025
3012,CHEMBL2086682,3.7,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3c(F)cncc3F)cn2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842260>,407.42100000000005
3013,CHEMBL2094588,2.62,Clc1ccc(cc1)C(=O)CN2C3=NCCN3c4ccccc24,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8422D0>,311.772
3014,CHEMBL2087433,0.3,COc1cc(C)c(c(C)c1)S(=O)(=O)N(C)CCOCC(=O)N2CCC(CC2)C3CCN(C)CC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842340>,495.6860000000005
3015,CHEMBL1916270,0.8,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)c2ccc(cc2)c3ocnc3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8423B0>,479.56200000000024
3016,CHEMBL2331738,2.32,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3cccc(Oc4ccccc4)c3)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842420>,441.5090000000002
3017,CHEMBL1525826,-0.65,COc1nccnc1NS(=O)(=O)c2ccc(N)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842490>,280.30899999999997
3018,CHEMBL1288103,2.76,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(Cl)c(F)c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842500>,404.898
3019,CHEMBL1917449,0.4,CC(=O)Nc1cccc2c1c(c(C)n2CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842570>,420.874
3020,CHEMBL2153303,2.33,CCCNc1nc(ccc1C(=O)NC2CCCCC2)N3CCC[C@@H](CC(=O)O)C3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8425E0>,402.53900000000027
3021,CHEMBL1197102,2.6,NC1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c4ccccc4)cc2C1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842650>,387.4350000000001
3022,CHEMBL1351138,1.55,CC(C)C(=O)Nc1ccc2C(=O)NC(=O)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8426C0>,232.23899999999998
3023,CHEMBL1324,0.74,Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x00000247EA842730>,273.244
3024,CHEMBL1779008,1.5,COc1cc(F)ccc1c2cncc(CNC(C)C)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8427A0>,274.339
3025,CHEMBL1917454,1.26,Cc1c(Oc2ccc(Cl)cc2)c3cc(F)ccc3n1CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842810>,333.7460000000001
3026,CHEMBL2018969,2.09,COc1cccc2c1c(NS(=O)(=O)c3ccc(Cl)s3)nn2Cc4cccc(CNC(=O)C(C)(C)O)c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842880>,549.0740000000003
3027,CHEMBL1762178,2.93,CC(=O)Nc1cc(CN2C(=O)N(C(=O)C2(C)C)c3ccc(SC(F)(F)F)cc3)ccn1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8428F0>,452.458
3028,CHEMBL1916536,1.78,COc1ccc2SCC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842960>,470.5950000000003
3029,CHEMBL1809202,3.1,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(CO)cccn34)N5CCN(CC5)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8429D0>,507.98200000000037
3030,CHEMBL436826,4.25,CCOc1ccc(cc1)N2C(=O)c3ccccc3N=C2[C@@H](C)N(Cc4cccnc4)C(=O)Cc5ccc(cc5)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842A40>,586.6140000000004
3031,CHEMBL1231,3.65,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842AB0>,357.4940000000001
3032,CHEMBL405790,4.15,Brc1ccccc1C(=O)NCC23CC4CC(CC(C4)C2)C3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842B20>,348.28400000000016
3033,CHEMBL2011943,3.13,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CCCC4)c(cnc3[nH]2)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842B90>,436.51600000000025
3034,CHEMBL797,0.68,CN1C(=O)CC(C1=O)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842C00>,189.21400000000003
3035,CHEMBL380979,2.8,[O-][N+](=O)c1ccc2[nH]c(nc2c1)c3ccccn3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842C70>,240.222
3036,CHEMBL1631889,4.31,c1ccc(cc1)C#Cc2n[nH]c3ccccc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842CE0>,218.259
3037,CHEMBL1411716,3.49,CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842D50>,279.405
3038,CHEMBL140689,2.7,CCN1C(=O)C=Cc2cnc(Nc3ccc(OC)c(OC)c3)nc12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842DC0>,326.35600000000005
3039,CHEMBL473,0.6,CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842E30>,441.57500000000016
3040,CHEMBL1016,0.3,CCOc1nc2cccc(C(=O)O)c2n1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842EA0>,440.4630000000001
3041,CHEMBL2036751,1.94,CCN1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842F10>,399.3660000000001
3042,CHEMBL441550,2.55,CC(C)N1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CCS(=O)(=O)C4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842F80>,529.5620000000001
3043,CHEMBL112880,2.26,COc1cc(OC)cc(c1)C2=CC=C(NC(=O)OCc3ccccc3)C(=O)N2CC(=O)NC(C(C)C)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA842FF0>,589.5670000000003
3044,CHEMBL206266,2.32,COc1cc2c(Nc3ncc(NC(=O)c4ccccc4)cn3)ncnc2cc1OCCCN5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843060>,515.5740000000004
3045,CHEMBL2059377,2.62,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C#N)n4ccc(n4)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8430D0>,425.3740000000001
3046,CHEMBL1778646,-0.43,CCS(=O)(=O)c1ccc(c(Cl)c1)c2cc(Cl)ccc2OCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843140>,389.25600000000014
3047,CHEMBL2153302,2.81,CCCOc1nc(ccc1C(=O)NC2CCCCC2)N3CCC[C@@H](CC(=O)O)C3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8431B0>,403.52300000000025
3048,CHEMBL487622,0.7,CNC(=O)c1ccc(cc1)c2cc(C(=O)N[C@H]3CCCNC3)c(NC(=O)N)s2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843220>,401.49200000000013
3049,CHEMBL2086655,3.1,CC(C)(C)OC(=O)N1CCN(CC1)c2ccc(OCc3ccc(cc3)S(=O)(=O)C)nc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843290>,447.55700000000013
3050,CHEMBL1418939,3.1,COc1cnc(nc1Oc2ccc(F)cc2F)c3ccccn3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843300>,315.279
3051,CHEMBL522892,3.45,CN1CCN(CC1)c2ccc3nc([nH]c3c2)C4=C(N)c5c(F)cccc5NC4=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843370>,392.4380000000001
3052,CHEMBL2062577,2.9,CN(C(=O)C)c1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8433E0>,385.4310000000001
3053,CHEMBL363462,3.5,COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN(C(C)C)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843450>,613.7630000000003
3054,CHEMBL1412475,1.4,Cc1cc(O)nc(n1)n2nc(C)c(Oc3ccccc3O)c2C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8434C0>,312.32900000000006
3055,CHEMBL567508,1.84,NC(=O)c1c(N)sc2CCCCc12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843530>,196.27499999999995
3056,CHEMBL1289465,2.7,Fc1ccc(C2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8435A0>,362.832
3057,CHEMBL1426965,3.29,FC(F)(F)c1nnc2ccc(nn12)N3CCCCCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843610>,285.2730000000001
3058,CHEMBL181326,3.37,OCCN(C(=O)CNC(=O)c1cc2cc(Cl)ccc2[nH]1)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843680>,371.82400000000007
3059,CHEMBL184012,3.47,Cc1ccc(NC(=O)c2ccnc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccccn5)cc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8436F0>,523.5930000000003
3060,CHEMBL188705,3.71,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccc(cc4)S(=O)(=O)C)c23)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843760>,453.5200000000002
3061,CHEMBL212689,2.2,CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cc(F)cc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8437D0>,632.7950000000004
3062,CHEMBL221118,2.8,Nc1cccc(CCc2ccc3cc[nH]c3c2)n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843840>,237.30600000000004
3063,CHEMBL218628,1.77,CNc1nc2ccccc2n1Cc3sc4N(CC(C)C)C(=O)N(C)C(=O)c4c3C(=O)N5C[C@H](O)CO5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8438B0>,512.5920000000003
3064,CHEMBL1471720,0.0,CN1CCN(CC(=O)Nc2c(cnn2c3ccccc3)C#N)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843920>,324.38800000000015
3065,CHEMBL578235,2.34,Cc1cc(Oc2ccnc(Nc3ccc(cc3)S(=O)(=O)N)c2)c(nc1C)c4ccccn4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843990>,447.5200000000002
3066,CHEMBL192,2.8,CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843A00>,474.5870000000004
3067,CHEMBL247479,3.6,CN(C)CCOc1ccc(cc1)c2oc3ncnc(NC[C@@H]4CCCO4)c3c2c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843A70>,458.5620000000003
3068,CHEMBL682,2.9,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843AE0>,355.8690000000001
3069,CHEMBL110855,2.45,CCN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843B50>,444.5970000000002
3070,CHEMBL2036568,3.6,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(N4CCOCC4)c(F)c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843BC0>,401.3730000000002
3071,CHEMBL181,1.05,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843C30>,230.67600000000002
3072,CHEMBL1652621,2.36,CN(Cc1oc2ccccc2c1C)C(=O)\C=C\c3cnc4NC(=O)CCc4c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843CA0>,375.4280000000001
3073,CHEMBL2331745,2.73,COc1ccc(cc1Oc2cccc(Cl)c2)S(=O)(=O)N3CCC[C@@H](C3)N4C=C(C)C(=O)NC4=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843D10>,505.98000000000036
3074,CHEMBL2181926,2.63,CCOC(=O)C1=C(C)NC(=C([C@H]1c2cccc3C(=O)C=C(C)Oc23)C(=O)C)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843D80>,381.42800000000017
3075,CHEMBL1352372,2.08,Nc1nc2OC(COc3ccccc3)Cc2c(N)c1C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843DF0>,282.303
3076,CHEMBL2069421,4.3,COc1ncc(cn1)c2cccc3OC[C@H](Cc23)NC(=O)c4ccc(OCC(F)(F)F)nc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843E60>,460.41200000000015
3077,CHEMBL192666,2.9,Fc1ccc(F)c(NS(=O)(=O)c2ccc(Cl)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843ED0>,303.717
3078,CHEMBL277863,2.05,COC(=O)N1CCN([C@H](CN2CCCC2)C1)C(=O)Cc3ccc(Cl)c(Cl)c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA843F40>,414.3330000000001
3079,CHEMBL1393651,3.1,CCN(C(=O)Nc1ccccc1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844040>,240.306
3080,CHEMBL503605,1.65,Clc1ccc2[nH]c(cc2c1)C(=O)N3CCNCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8440B0>,263.728
3081,CHEMBL2316396,4.4,O=C(Nc1cccnc1C(=O)NCC2CCOCC2)c3cccc4ccccc34,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844120>,389.4550000000001
3082,CHEMBL578675,2.01,COc1cnc(nc1NC(C)C)c2ccccn2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844190>,244.29800000000003
3083,CHEMBL1800659,3.0,CCCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844200>,485.6500000000003
3084,CHEMBL84158,-0.9,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844270>,328.4340000000001
3085,CHEMBL1784354,1.07,CC(C)(CS(=O)(=O)N1CCN(CC1)c2ccc(F)cc2)N(O)C=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8442E0>,359.423
3086,CHEMBL244521,3.6,CC(C)N1CCC[C@H](CN2C(=O)c3cc(ccc3N=C2C(C)C)c4ccc(F)cc4)C1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA776810>,421.5600000000002
3087,CHEMBL228739,3.5,COCCN1CCC(Cc2ccc(cc2)C(=O)NCc3cnc(nc3NCC(C)(C)C)C#N)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844350>,478.64100000000036
3088,CHEMBL204772,1.34,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc4ccccc34)c2C(=O)N5CC[C@@H](O)C5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8443C0>,495.6050000000003
3089,CHEMBL1951073,1.97,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N2C(C)CCc3ccccc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844430>,404.48800000000017
3090,CHEMBL190354,2.0,Brc1ccc(s1)N2C[C@@]3(CN4CCC3CC4)OC2=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8444A0>,343.24600000000015
3091,CHEMBL295135,1.85,OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\3/CCN(C3=O)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844510>,401.24900000000014
3092,CHEMBL382435,2.71,CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cc(F)cc(Cl)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA844580>,649.2500000000005
